path_smooth	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	bagging_fraction	bagging_freq	min_gain_to_split	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
0.635746393366255	0.0125992213056984	0.677053451941459	1756	100	0.985827156102598	12	0.02281351576863	0.935029583869449	17			141.868	-0.000159964402175382		0.249000000000251	infill_ei	0.860999999999876	0.000510176653206845	0.936079499568156	49
0.674822702884701	0.0269358421689961	0.555763514031888	2595	117	0.995050594076785	1	0.0453883677713821	0.935013939952944	9			143.829	-0.000225073070127309		0.201000000000022	infill_ei	1.85699999999997	0.000589270044999432	0.93615322446197	41
41.5489746148785	0.0259216710587927	0.888606872192034	2092	100	0.978872382988887	18	0.0296488153285748	0.934986087428736	26			143.419	-3.37188546531784e-06		0.372999999999593	infill_ei	1.98800000000028	0.00112554689829213	0.933508388532467	58
3.91402158465234	0.0117144822238942	0.99147424478995	1542	106	0.825751136477777	20	0.0303227247956	0.934851960644022	18			133.223	-3.63843123758907e-05		0.728000000000066	infill_ei	1.69599999999991	0.00098699411669418	0.934794120483565	50
49.6189490532216	0.0268733503876223	0.98344712060013	2889	101	0.898023231697777	1	0.0282827778672514	0.934793241742033	32			146.745	-5.74505228293938e-05		0.5649999999996	infill_ei	2.02899999999954	0.00113690036966645	0.934751817031722	64
2.31764482107648	0.0304953243090745	0.702904141286642	873	103	0.994142521957846	1	0.0593500125692567	0.934744945973599	7			116.87	-0.000277172059734164		0.679000000000087	infill_ei	1.38299999999981	0.000605844897602987	0.935316499739561	39
0.853297085660973	0.0644485775583858	0.642284881113968	33	145	0.994994495155915	6	0.0420456291372126	0.934607134825732	34			78.8970000000009	-7.38607277267264e-07		0.582000000000335	infill_ei	1.24699999999939	0.00124361456332278	0.9332108129145	66
48.0661162701541	0.0154378377752753	0.983989928510464	2754	100	0.605723554384258	16	0.0141039469259198	0.93451736929911	30			110.182	-8.09088632248767e-06		0.764999999999418	infill_ei	0.94800000000032	0.00113016767719456	0.933841922669252	62
8.12254671884699	0.0804296537794067	0.754535073338901	1504	100	0.967497790077558	1	0.0150376639613772	0.934455627295225	3			106.439	-0.000196907053248233		0.410000000000309	infill_ei	1.52399999999989	0.000699782549082343	0.933556249016843	35
0.810316758358479	0.0202978318457895	0.599471930833577	782	100	0.774060020608201	19	0.0164768391222903	0.934375197613277	24			131.672	-6.0154622779696e-06		0.4350000000004	infill_ei	1.69300000000021	0.000940137554341495	0.93419554572718	56
23.8331656490122	0.0256840526759025	0.795434520611729	1365	100	0.896270057591223	16	0.0166409187720975	0.93433587001234	27			138.19	-1.96945301108122e-05		0.458999999999833	infill_ei	1.44899999999961	0.000564693434608185	0.935370162002204	59
7.93151299499062	0.052775929733621	0.73282181855231	2957	135	0.999918332816855	5	0.0453499025805813	0.934316970115003	11			105.182	-4.30437906988664e-05		1.21300000000019	infill_ei	1.47499999999991	0.00057965216175879	0.935559235716951	43
25.8965518818329	0.0100529369277265	0.768076005614416	2920	101	0.948516741417908	7	0.0632164804298539	0.93398693624204	12			137.724	-4.08843620064095e-05		0.119000000000142	infill_ei	1.12300000000005	0.000984816163398837	0.934850849249038	44
6.32330831824708	0.0571436826429983	0.906926326439385	1867	101	0.842861989676053	1	0.0114797877912692	0.933739898699933	2			134.709	-0.000211564029969117		0.210999999999785	infill_ei	1.00699999999961	0.000696930965474167	0.933509750933477	34
14.5843070821631	0.0622954897909573	0.728355110485934	1734	160	0.867592813383381	1	0.0124102659341105	0.933654672456229	1			100.611	-0.00160379860535327		0.781000000000176	infill_ei	0.824000000000069	0.000907521539452215	0.932053685827899	33
0.59328292220003	0.0161423165301073	0.745475245403961	2963	240	0.970873629973205	15	0.017210107042539	0.933580673487906	25			100.57	-1.03563066354283e-05		0.561999999999898	infill_ei	2.0619999999999	0.00064283245660194	0.935047551455382	57
0.689401646692294	0.0758582631221324	0.50267981729688	715	111	0.805710916167565	1	0.0202750013095135	0.933513614573974	6			133.822	-5.93802601673281e-05		0.315000000000055	infill_ei	1.02499999999964	0.000867877663973081	0.93429264132461	38
0.795899434735684	0.0167330169590856	0.724811327561745	2940	101	0.563924290169607	1	0.0327550525394409	0.933307201532431	13			95.067	-3.82484728435943e-05		0.282000000000153	infill_ei	1.71100000000024	0.00147491206182207	0.933882732644539	45
5.76535015700488	0.0988652660075236	0.829095419933947	1554	107	0.982129697334448	1	0.0106665684992457	0.93316358208807	4			109.146	-0.000151105042732106		0.503999999999905	infill_ei	1.471	0.000443748679346195	0.934401108320545	36
10.9088793533812	0.0813409610856353	0.686184587162465	1108	101	0.966532582756367	20	0.0252481546094984	0.933013763541259	16			112.932	-6.65490067692227e-06		0.199999999999818	infill_ei	1.22800000000007	0.001110755142194	0.933810260402194	48
2.65391667685252	0.0120195818482526	0.991869342601609	562	101	0.995431085662182	20	0.629144096629496	0.932910238713158	20			79.4070000000002	-8.57700131074958e-06		0.331000000000131	infill_ei	0.969999999999345	0.00127035819436849	0.933525539607196	52
0.590601747921528	0.0569656190850552	0.734732233380442	944	100	0.520939776776468	2	0.0303089733081835	0.932065375309587	19			82.6050000000005	-1.9477184791967e-06		0.201000000000022	infill_ei	1.41300000000047	0.00115466204231897	0.933223124570603	51
3.80323740641942	0.0672667733651007	0.562188356175653	2159	197	0.818834319300813	13	2.36667383797177	0.930464525366848	0			98.46				initdesign				20
35.5152353612859	0.052217615531266	0.693328860268935	1225	467	0.957042026268549	2	1.50433518504255	0.93031482262171	0			44.913				initdesign				12
0.548083990904372	0.0253373047828264	0.901739926423133	1186	825	0.95158216552667	1	0.0367293220550255	0.930287249989817	31			60.3529999999992	-1.62747733147659e-07		0.382999999999811	infill_ei	1.07900000000063	0.00200858314064426	0.929309687872853	63
21.0367532549617	0.0346252087884596	0.867755547564454	1015	258	0.829795735321535	9	3.56079242467141	0.92997610638396	0			37.4280000000001				initdesign				32
1.50663781523184	0.0158379519197993	0.756289239491049	2995	100	0.960288559894916	1	4.3884853263136	0.929793743040306	22			52.0680000000002	-5.64782407240054e-06		0.519000000000233	infill_ei	1.23700000000008	0.000895477334722958	0.934284849838958	54
28.2379075297323	0.066088831200812	0.667027274090168	1828	115	0.746467746011981	5	6.31037180042902	0.929355409939462	0			32.459				initdesign				6
48.4733043205256	0.0960868623689323	0.973970363103921	1162	153	0.70564093946993	2	7.51376932695398	0.928849273806723	0			41.8710000000001				initdesign				21
32.8881006850948	0.0516273259963162	0.837452355132576	734	295	0.844253368878347	8	4.83352328637543	0.9288045288371	0			38.644				initdesign				2
11.3262724648771	0.0997494420599847	0.51265943295453	21	101	0.999060633855799	1	5.42213256179668	0.928489190760086	35			89.009	-1.20975256645154e-07		0.947999999999411	infill_ei	1.51699999999983	0.00181654420652539	0.930485596390817	67
17.2483023570363	0.0916310675925079	0.919282190456159	434	546	0.625697464504936	14	0.445977959557853	0.92833740395665	0			41.928				initdesign				11
1.20930557353959	0.0829315914063967	0.742341776462322	2971	774	0.896265411182267	1	2.82656775470194	0.927977604371869	0			38.788				initdesign				29
17.8223660191955	0.0251042130145917	0.787435701023584	2008	398	0.878339873402948	19	5.58906868591709	0.927427695254756	0			40.4930000000001				initdesign				3
22.2857732730925	0.0479874706273739	0.503535030897395	1587	606	0.545601963582352	15	1.17213435411712	0.92739898874222	0			91.731				initdesign				15
45.2726900441523	0.020633401379498	0.602464146977591	59	192	0.572731250501232	6	5.99768458297395	0.927337071702131	0			50.6029999999998				initdesign				19
12.8479542950807	0.0889786317327654	0.940779099890829	1774	450	0.514093467313113	2	6.93947897552398	0.926905029045692	0			25.4259999999999				initdesign				23
25.7849748693501	0.070338120780438	0.924545774249248	2413	728	0.909287453903506	18	4.32268897339067	0.9267274895589	0			34.9480000000001				initdesign				17
5.44706011340628	0.0413369329841126	0.877136519562342	2721	475	0.8614954859485	10	8.80717345718204	0.925731303042389	0			38.388				initdesign				9
33.9114303420391	0.0628836610076079	0.898040105249347	1684	129	0.60652881831306	11	15.2893094316819	0.924936202971078	0			25.218				initdesign				13
42.0266687961121	0.0362907996575927	0.817292898237804	1913	335	0.98007984406585	20	13.8028502634352	0.924543686534821	0			35.816				initdesign				14
28.465315128372	0.0729037324097389	0.684492093023287	848	526	0.731701866255809	16	8.13739789745916	0.924515585643631	0			27.476				initdesign				7
24.7056258463501	0.0406896764969896	0.798391107448633	2327	592	0.931756811371257	19	9.45621808193775	0.924432700323341	0			38.088				initdesign				1
14.7041730409072	0.0285666362639279	0.848945048896554	2137	313	0.673828317649177	7	16.8146451928329	0.923758061092041	0			28.605				initdesign				8
2.10270730619682	0.0117160655956259	0.722748270240936	922	235	0.697001538303028	17	17.5091404532237	0.923343098693667	0			32.337				initdesign				16
10.3039950615922	0.0750240415211012	0.587313878369323	562	705	0.80322495373741	4	12.24744183959	0.92295232377302	0			83.0970000000001				initdesign				5
38.4903202106912	0.0303796652413225	0.755776464905998	1076	418	0.621830170300393	10	13.1017235430201	0.922915769788295	0			27.3729999999999				initdesign				4
30.4084193483609	0.0550762619946734	0.564080585460181	136	278	0.778540161703592	12	17.2853074075771	0.922881247214263	0			91.758				initdesign				18
13.665725913736	0.0140693982802325	0.616217392955463	1365	652	0.987378253110289	11	11.5773166104321	0.922815507845043	0			43.8420000000001				initdesign				24
20.4229838939528	0.0580699048497866	0.995378007601074	345	827	0.785076308576884	17	10.5046778868896	0.922665230989909	0			28.5719999999999				initdesign				26
8.68730026566606	0.0801361788984389	0.777934292530922	2633	367	0.592937261387054	20	13.370061225355	0.921976522621797	0			24.134				initdesign				30
45.8439886653293	0.017091232270608	0.543360718450341	2839	509	0.667698016475319	8	14.9301668469344	0.921598665709643	0			92.76				initdesign				25
37.5755207732376	0.0440006010432117	0.714021133160893	2588	666	0.54691696274152	13	11.0292569944629	0.920915149524001	0			33.394				initdesign				10
40.1644410280207	0.0995128323273632	0.626410446070716	2493	735	0.759729198127443	3	16.0873246726339	0.920800204898853	0			29.252				initdesign				22
43.7056894335552	0.0831555305147283	0.526637247052695	584	798	0.944046660374257	15	18.3054192215356	0.919294443269053	0			87.317				initdesign				31
47.8635848605665	0.0225452751656219	0.963074578239498	1486	812	0.649014776960702	7	19.2374395927509	0.918450321049749	0			28.0049999999999				initdesign				28
7.23196316897481	0.0878029153397525	0.647138983119345	259	632	0.529848809126078	5	19.5463366864713	0.917573148461832	0			19.5350000000001				initdesign				27
