Feature	Gain	Cover	Frequency
Visa_mconsumototal	0.00581179357014962	0.00138838971789417	0.00297709609770139
cextraccion_autoservicio_avg3	0.00580714436905096	0.00059891218404567	0.00170237263045355
mtarjeta_visa_consumo_avg3	0.00569261173321976	0.00151877891790434	0.00199843743574983
Visa_msaldopesos_avg3	0.00557764997894774	0.00173936777246471	0.00314980056745754
ctarjeta_debito_transacciones_eficiencia3	0.00555882761868976	0.000959361300719535	0.00278794358320655
Visa_cconsumos_ratioavg3	0.00503858068641794	0.00222419507427508	0.00265635922529709
Visa_mconsumospesos	0.00492452256096723	0.00108173584404227	0.00240963855421687
cdescubierto_preacordado_tend3	0.004895505138041	0.00412456589428614	0.00100333072905958
Visa_status_max3	0.00486032083019023	0.00124962527006134	0.00115958715407706
Visa_mconsumospesos_min3	0.0048344698171129	0.000770479514438595	0.00225338212919939
Visa_Finiciomora	0.00476622209246842	0.00500396843601414	0.00199843743574983
mactivos_margen_min3	0.00434427068395396	0.00667251188831858	0.00432583576627328
mactivos_margen_avg3	0.00426751030366329	0.00835715020789229	0.00381594637937415
ctarjeta_visa_transacciones_ratioavg3	0.00423273639280056	0.00504789598437051	0.00283728771742259
Visa_msaldototal_max3	0.0041960369135844	0.00264834567356866	0.0034623134174925
ctrx_quarter_ratioavg3	0.00415791455619823	0.00348781265764024	0.00377482626752745
ctrx_quarter_normalizado_eficiencia3	0.00412104763450255	0.00197307214581262	0.00559233521115178
internet_avg3	0.0041016849051261	0.00687252522668484	0.00234384637526214
mactivos_margen	0.0038984571511594	0.0135767653787439	0.00458900448209219
Visa_delinquency	0.00365172559020233	0.0018676067510801	0.000953986594843538
ctrx_quarter_avg3	0.00363659826447166	0.000684259419495156	0.000921090505366175
mtarjeta_visa_consumo_min3	0.0036117181721485	0.00148960376818366	0.00194086927916444
Visa_Finiciomora_avg3	0.00349824789307895	0.00246917373369933	0.00125005140013981
Visa_madelantopesos_min3	0.00340894772409136	0.000114923041987068	4.93441342160451e-05
mcuenta_corriente_min3	0.00338809623802918	0.00275113087094726	0.00282083967268391
ctrx_quarter_normalizado_ratioavg3	0.00337163620359526	0.00209347488522934	0.00306756034376414
ctarjeta_visa_transacciones_max3	0.00329895796701332	0.00138930210647586	0.00187507710020971
cpayroll_trx_max3	0.00320052376379218	0.00124947439772873	0.00100333072905958
cproductos_min3	0.00312337647562357	0.00263084135285425	0.0023767424647395
Visa_mconsumototal_avg3	0.0030694724853936	0.00123302949233863	0.00263168715818907
cdescubierto_preacordado_eficiencia3	0.00306188430574325	0.00109058874991381	0.00068259385665529
mpasivos_margen_tend3	0.00304328616175295	0.00195325904019084	0.00286195978453061
mrentabilidad_annual_max3	0.00302103960453666	0.000834381325466754	0.00127472346724783
mpayroll_sobre_edad_ratioavg3	0.00300632370009601	0.00246448908964071	0.00124182737777047
ctarjeta_visa_eficiencia3	0.00293897567003951	0.000773619483376366	0.00107734693038365
Master_Finiciomora	0.00281679639422081	0.00240491911214826	0.00130761955672519
ctrx_quarter_tend3	0.00256107160605548	0.00194728174130378	0.00317447263456557
ctarjeta_visa_tend3	0.00253004215524159	0.000189634806459124	0.000131584357909454
mcuenta_corriente_ratioavg3	0.00251066440292285	0.00148533274862908	0.00205600559233521
Visa_msaldopesos_min3	0.00248593294262667	0.00164014072957651	0.00250832682264896
Visa_mpagominimo_ratioavg3	0.00247593602926636	0.00402942304682518	0.002919527941116
Visa_mpagominimo_tend3	0.00247147256066971	0.00186556277528765	0.00265635922529709
mrentabilidad_annual_avg3	0.00243325625243917	0.00347927312263619	0.00338829721616843
Visa_mpagominimo_max3	0.00241487221546472	0.0027561207475318	0.00364324190961799
cpayroll_trx_avg3	0.00240828051337038	0.000650704053350826	0.000452321230313746
internet	0.00240413529076669	0.00474686060691697	0.00187507710020971
mpayroll_eficiencia3	0.00238615270266468	0.00336814639342154	0.00240963855421687
ccomisiones_mantenimiento_tend3	0.00237263158982566	0.00329314942926442	0.0013898597804186
mcuenta_debitos_automaticos	0.00237103807952033	0.00319083554023962	0.00188330112257905
mcuenta_corriente_eficiencia3	0.00236049860401425	0.00209581926420213	0.00409556313993174
mcaja_ahorro_tend3	0.00227998805948868	0.00180045729459463	0.00110201899749167
ccomisiones_mantenimiento_ratioavg3	0.0022789177740073	0.00925463149415946	0.00300176816480941
mcomisiones_mantenimiento_eficiencia3	0.00227860802722169	0.00488697834469472	0.0035445536411859
cdescubierto_preacordado_avg3	0.00223507623138303	0.00101244913384916	0.000731937990871335
mtransferencias_recibidas_max3	0.00220730701883985	0.000992840649387445	0.00291130391874666
Master_fultimo_cierre_eficiencia3	0.0022042160044234	0.00356302953588502	0.00347053743986184
mpayroll_sobre_edad_eficiencia3	0.0021958815875927	0.00206159154583695	0.00129117151198651
mrentabilidad_max3	0.00217181196910811	0.00122783186446266	0.00293597598585468
mtarjeta_visa_consumo_max3	0.00217140449324348	0.000810643929415203	0.00101155475142892
ctarjeta_visa_transacciones_avg3	0.00206303214278728	0.000577064135296292	0.000814178214564744
mtarjeta_visa_consumo_ratioavg3	0.00205954239617536	0.000927813600843619	0.00106912290801431
mrentabilidad_annual	0.00203677201390428	0.00187238172178718	0.0039064106254369
cproductos_tend3	0.00202106071554276	0.00473901399356858	0.000608577655331223
Visa_fultimo_cierre_eficiencia3	0.0020046462675294	0.00544292670312038	0.00369258604383404
internet_eficiencia3	0.0019950857485882	0.00275083878497316	0.00293597598585468
ctarjeta_visa_min3	0.00199472654324152	0.00102592399171937	0.00078128212508738
mcomisiones_mantenimiento_max3	0.00196374393764649	0.000854061534653284	0.000756610057979358
foto_mes	0.00195901436280235	0.00727281018397253	0.00200666145811917
Master_msaldopesos	0.00194478256116687	0.00231961498307952	0.00236851844237016
mpagomiscuentas	0.00192874170157955	0.00351415718483602	0.00159546033965212
cproductos_ratioavg3	0.00191796275175392	0.00622053638855019	0.000986882684320901
mpasivos_margen	0.00189614233121871	0.000976720919931776	0.00106089888564497
mextraccion_autoservicio_ratioavg3	0.00188508236174734	0.000470784995836777	0.00183395698836301
mpayroll_ratioavg3	0.00187591341056049	0.00169398480244803	0.000756610057979358
ctrx_quarter_normalizado_tend3	0.00187530935947987	0.0012639847030601	0.00220403799498335
ctarjeta_master_tend3	0.00180700717182097	0.000381148407206049	0.00038652905135902
mactivos_margen_eficiencia3	0.0017997545215154	0.0021518737464233	0.00392285867017558
Visa_msaldototal_ratioavg3	0.00177856648878234	0.00170913928881782	0.00285373576216127
mcomisiones_mantenimiento	0.00177699729656492	0.0060449794821301	0.00334717710432172
ccaja_ahorro_ratioavg3	0.00176433929481927	0.00520993957702057	0.0011266910645997
mpayroll_max3	0.00174390377999618	0.00119057408948738	0.000847074304042107
Visa_mpagospesos_avg3	0.00174379895945429	0.000643631745074013	0.00131584357909454
ctrx_quarter_normalizado_avg3	0.00172285573282306	0.000583730689113674	0.000986882684320901
mautoservicio_max3	0.00172109688996843	0.000579041215709488	0.0017517167646696
Visa_mpagospesos_max3	0.00168871864924759	0.00163306386025111	0.00294420000822402
mcaja_ahorro_eficiencia3	0.00167380087468107	0.000927128102070962	0.00319914470167359
Master_mfinanciacion_limite	0.0016582441852045	0.00137110289659464	0.00334717710432172
mactivos_margen_max3	0.00163561590624269	0.00352284034815433	0.00122537933303179
mpasivos_margen_ratioavg3	0.00162845758225156	0.00239238812303821	0.00342119330564579
Visa_mpagospesos	0.00162805997592969	0.000945316043479205	0.000937538550104856
cpagomiscuentas_ratioavg3	0.00160264817927631	0.000835100450793687	0.00189974916731774
cdescubierto_preacordado	0.0015984317605563	0.00155748683803275	0.000402977096097701
mcuenta_debitos_automaticos_min3	0.00158861425067395	0.00216626796859656	0.00185862905547103
mautoservicio_ratioavg3	0.0015638975421813	0.00103669262742902	0.00217114190550598
Visa_status_tend3	0.00155321374143864	0.00102241439898155	0.00105267486327563
mtransferencias_recibidas_ratioavg3	0.00155007104707042	0.000845980876909841	0.00260701509108105
cmobile_app_trx_max3	0.00153965900425071	0.00159359344011806	0.00318269665693491
Visa_status_avg3	0.00153638584576209	0.000226799661248525	0.000312512850034952
ccaja_ahorro_max3	0.00152917318094913	0.00498093388860634	0.00129939553435585
cextraccion_autoservicio	0.00151608821093822	0.0003623542934976	0.000847074304042107
Visa_mpagospesos_tend3	0.0014983558497201	0.00341772159311429	0.00303466425428677
mcomisiones_otras	0.00149166873736956	0.00133181438181104	0.00236851844237016
mcomisiones_otras_avg3	0.00146836148916635	0.000858730438622674	0.00282083967268391
mtarjeta_master_consumo_ratioavg3	0.00143173802976069	0.00146923689760424	0.00171882067519224
Master_fechaalta_ratioavg3	0.00141395043603682	0.00168618514107037	0.00312512850034952
Visa_status_ratioavg3	0.00140465634078321	0.00112224627268507	0.000542785476376496
mcuentas_saldo_tend3	0.00139716096793572	0.00499458850545019	0.00138163575804926
mcuentas_saldo_max3	0.00139236470874872	0.000793592046833974	0.00151322011595872
mtransferencias_emitidas_ratioavg3	0.00138411588291901	0.00228478529573341	0.00277149553846787
cliente_edad_max3	0.00138004279778983	0.00633196316321589	0.00385706649122086
mcuenta_corriente_tend3	0.00136307426910126	0.00388147452522059	0.00131584357909454
chomebanking_transacciones_ratioavg3	0.00135682800215363	0.00100194790079186	0.00322381676878161
cproductos_avg3	0.00134395533195015	0.00185963654225828	0.00225338212919939
mcuenta_corriente_max3	0.00133696053751608	0.000667853685463498	0.00115958715407706
mcomisiones_mantenimiento_tend3	0.00131321419561811	0.00347860398997905	0.0011678111764464
Master_fechaalta_max3	0.00131303357159413	0.00142151786582102	0.00338829721616843
Visa_msaldopesos_max3	0.00129976212772329	0.00076521561720965	0.00104445084090629
Visa_fechaalta_ratioavg3	0.00129600616432327	0.00136226027544049	0.00335540112669107
mcaja_ahorro_dolares	0.00128746691546133	0.00505754948841725	0.00295242403059336
Visa_mfinanciacion_limite_ratioavg3	0.00127938251002936	0.000941403200387056	0.000600353632961882
kmes	0.00127906402701039	0.000819222188616059	0.00218758995024466
mrentabilidad_annual_min3	0.00127859243300053	0.00239560822333936	0.00324026481352029
mpayroll_sobre_edad_tend3	0.00127163268714127	0.00262292274648406	0.00097865866195156
Visa_Fvencimiento_ratioavg3	0.00126923187693831	0.000852121747519697	0.00319092067930425
ctarjeta_visa_transacciones_tend3	0.00126614799246697	0.00185341902814573	0.00209712570418192
chomebanking_transacciones_max3	0.00126069994866951	0.00131227145124369	0.00286195978453061
mcuentas_saldo_ratioavg3	0.00125651043462603	0.00418990005343471	0.00196554134627246
mcomisiones_ratioavg3	0.00124869373966005	0.000825950003576202	0.00258234302397303
Visa_Finiciomora_min3	0.00122562041643914	0.00149635295746953	0.000995106706690242
mttarjeta_visa_debitos_automaticos_eficiencia3	0.00121388260444321	0.00152404514037375	0.00313335252271886
Visa_fechaalta_eficiencia3	0.0012102609040192	0.000987600541157003	0.00276327151609852
mcomisiones_mantenimiento_min3	0.00120670978675548	0.00316635433553938	0.002919527941116
mcuentas_saldo_eficiencia3	0.00117555782246506	0.00097567617150879	0.0029606480529627
Visa_fechaalta_tend3	0.00117114263987125	0.00105689288558659	0.00135696369094124
Visa_status_eficiencia3	0.00116734157583136	0.000692702725317286	0.000657921789547268
Visa_fechaalta_max3	0.00116215029415142	0.00143296314650314	0.0034623134174925
ctransferencias_recibidas_eficiencia3	0.00114837223582935	0.0005450239316055	0.00302644023191743
mcomisiones_mantenimiento_avg3	0.00114696535177972	0.00252909464363586	0.00267280727003578
mcomisiones_otras_eficiencia3	0.00113703811034803	0.00124723188217434	0.0029606480529627
Visa_mconsumosdolares_max3	0.00113267601092763	0.00139136262724847	0.00166947654097619
ctransferencias_recibidas_avg3	0.00112556110440032	0.00113237519897257	0.00245898268843291
kmes_eficiencia3	0.00112505676906314	0.00361023370577207	0.0027385994489905
ccallcenter_transacciones_ratioavg3	0.00112007167411169	0.00112514164421342	0.00147210000411201
Master_mlimitecompra	0.0011149913060449	0.000893067532721577	0.00330605699247502
Visa_Fvencimiento_tend3	0.00111388374630517	0.00115111288088382	0.00133229162383322
mrentabilidad_tend3	0.00111337194181196	0.00167508837815955	0.00272215140425182
mcaja_ahorro_dolares_eficiencia3	0.00110845793910547	0.00420734651143472	0.00291130391874666
ccuenta_debitos_automaticos_ratioavg3	0.00110307727202443	0.00334286602146331	0.00224515810683005
Visa_mpagominimo_min3	0.00110208926331925	0.00143717630334331	0.00118425922118508
Visa_fultimo_cierre_avg3	0.00110185123783277	0.00207141926405318	0.00146387598174267
Visa_fultimo_cierre_max3	0.00109570439134259	0.00250370829437228	0.00264813520292775
ccaja_seguridad	0.0010929768114855	0.00547920921858936	0.00106089888564497
mcaja_ahorro_dolares_min3	0.00108737385861102	0.00167506467859338	0.00259056704634237
ctarjeta_visa_transacciones_min3	0.00108440046920104	0.000852951232335927	0.00108557095275299
mpagomiscuentas_avg3	0.00107459081820314	0.000836576710185763	0.00155434022780542
ctarjeta_visa_ratioavg3	0.00106501774792153	0.000276595222190568	0.000213824581602862
cmobile_app_trx_tend3	0.00106226691375728	0.00105694234166243	0.00243431062132489
Master_mfinanciacion_limite_avg3	0.00106055671382436	0.000691888175699364	0.00300999218717875
Visa_mpagosdolares_max3	0.00105763764676168	0.000103879759606725	0.000263168715818907
Visa_mlimitecompra	0.00105539840528505	0.00111750770093435	0.0031004564332415
Master_mlimitecompra_min3	0.0010546981309919	0.00107524448814995	0.00315802458982688
Visa_cconsumos_tend3	0.00105458837874494	0.00160714699843444	0.00247543073317159
numero_de_cliente	0.00105329750268145	0.00355163845119198	0.00345408939512316
Visa_Fvencimiento_max3	0.00104723463469472	0.000757937972314177	0.00331428101484436
Visa_mfinanciacion_limite_eficiencia3	0.00104313414944943	0.000616297202038268	0.0013487396685719
Master_fechaalta_eficiencia3	0.0010419991197583	0.000908202343979818	0.00271392738188248
mtransferencias_emitidas_max3	0.00104047305263173	0.00125513278094413	0.00202310950285785
mcomisiones_tend3	0.00103906613692241	0.0012883025149022	0.00189152514494839
cpayroll_trx_eficiencia3	0.00103718064252473	0.000756992940933789	0.000674369834285949
Master_Fvencimiento_max3	0.00102067839055205	0.00195558678475115	0.00311690447798018
cliente_antiguedad_eficiencia3	0.00102059592182464	0.00146697989401317	0.00319914470167359
cproductos_eficiencia3	0.00101967216687239	0.00111463638670148	0.00191619721205642
Master_Fvencimiento_ratioavg3	0.00101722104176371	0.000770873195534125	0.00276327151609852
mtransferencias_recibidas_min3	0.00101305019781227	0.0028742460927873	0.00103622681853695
mpagomiscuentas_min3	0.00101119093840829	0.00312890267128306	0.00164480447386817
catm_trx_max3	0.00101115101247882	0.000336517384179654	0.000921090505366175
Visa_mpagospesos_eficiencia3	0.00101114118693765	0.000718338233038882	0.00323204079115095
Visa_mpagospesos_min3	0.000994174008346853	0.000428947480920328	0.00103622681853695
ccomisiones_otras_max3	0.00099239226496097	0.000874646530673863	0.00225338212919939
cliente_antiguedad	0.000992248684531912	0.00125694521644663	0.003281384925367
cdescubierto_preacordado_min3	0.000983642073441889	0.00075982883996588	0.000394753073728361
Master_fultimo_cierre_max3	0.000978602868332034	0.00151119621934761	0.0021546938607673
Visa_cconsumos_eficiencia3	0.000974170705874758	0.000783790800586009	0.00309223241087216
cliente_antiguedad_avg3	0.000967732469543758	0.00192378187750796	0.00303466425428677
mcomisiones_max3	0.000964341699387121	0.00065748570657074	0.00241786257658621
ctransferencias_emitidas_eficiencia3	0.000957138839187747	0.000719942648952969	0.00217936592787532
Visa_mfinanciacion_limite_min3	0.000952868995860333	0.000830703063363605	0.0022945022410461
thomebanking	0.000951597620859803	0.00427615592130822	0.00114313910933838
Visa_msaldopesos_ratioavg3	0.000950366879493866	0.000651780729113909	0.000962210617212879
Visa_mconsumospesos_avg3	0.000950268545737857	0.00140138083631737	0.00305111229902545
mplazo_fijo_dolares_ratioavg3	0.000950139740646289	0.00355007749938794	0.00168592458571487
Visa_mfinanciacion_limite_avg3	0.00094793503168393	0.00108037271654157	0.00340474526090711
Visa_fultimo_cierre_tend3	0.000947639885225967	0.000780334867243306	0.0017517167646696
Master_status_avg3	0.000942718987070679	0.000267610493071678	0.000254944693449566
Visa_mpagado_eficiencia3	0.000941457548381889	0.00244509676310899	0.00146387598174267
ccomisiones_mantenimiento_max3	0.000937951777676367	0.00219232497086682	0.00117603519881574
mtarjeta_visa_consumo_eficiencia3	0.000936770928141568	0.000475810377054414	0.00209712570418192
ccaja_ahorro_eficiencia3	0.000919402044334538	0.00115879073543456	0.000551009498745837
Visa_mpagominimo	0.000917495559335532	0.00142708681671122	0.00105267486327563
Visa_Fvencimiento_eficiencia3	0.000917042992413251	0.00114729966540194	0.00263168715818907
mttarjeta_visa_debitos_automaticos_min3	0.000914012229980839	0.000882944240670566	0.00194909330153378
Master_fechaalta_min3	0.000911212114105156	0.000689136432485286	0.00184218101073235
mrentabilidad_ratioavg3	0.000910418890808862	0.000647695997092725	0.00196554134627246
Master_status	0.000897179152847995	0.00057215251199631	0.000452321230313746
kmes_min3	0.000894916437209546	0.000846785141810364	0.00213824581602862
Visa_mpagominimo_eficiencia3	0.000893149789130949	0.000596838158991957	0.00250832682264896
mcuenta_debitos_automaticos_eficiencia3	0.000891418215537509	0.00108326415304761	0.00260701509108105
mactivos_margen_tend3	0.000890770541166782	0.000889721332841895	0.00120070726592376
tmobile_app_avg3	0.000880276069328412	0.000924659859327767	0.00180928492125499
Master_status_eficiencia3	0.000880119174430201	0.000208156867034314	0.000312512850034952
ccallcenter_transacciones_tend3	0.000866836063390398	0.00274924501150577	0.00175994078703894
internet_max3	0.000864526212229877	0.00357844623783229	0.000953986594843538
ctarjeta_visa_debitos_automaticos_ratioavg3	0.000864144831688369	0.00144947226430272	0.0019326452567951
chomebanking_transacciones_tend3	0.000863569419207822	0.00538122716310027	0.00268103129240512
Visa_mlimitecompra_avg3	0.000862905442322245	0.00120170072279481	0.00282906369505325
Visa_cconsumos_max3	0.000858092613697812	0.00318966370848252	0.00282906369505325
cmobile_app_trx_ratioavg3	0.000857711681757947	0.000925434074967024	0.00207245363707389
Master_mpagominimo	0.000855128245381703	0.00116116122864631	0.000649697767177927
mcomisiones_otras_min3	0.000847185555293696	0.000853116771569872	0.00220403799498335
mcuenta_debitos_automaticos_avg3	0.000847040188353825	0.00140196277245744	0.00168592458571487
Master_mfinanciacion_limite_min3	0.000845143159328574	0.000619668621833656	0.00236029442000082
ctarjeta_master_transacciones	0.000843603367153491	0.000874557098348662	0.000912866482996834
Visa_msaldototal_tend3	0.00084345559645393	0.00129869061606813	0.00245898268843291
Master_delinquency	0.000842960267492303	0.00105771324830565	0.000518113409268473
tmobile_app_eficiencia3	0.000833936800991751	0.00106838869553245	0.00231095028578478
Visa_delinquency_ratioavg3	0.000831174598624093	0.00037958334151505	0.000337184917142975
Visa_mconsumototal_min3	0.000827561366360995	0.000935820298054122	0.00248365475554094
matm_eficiencia3	0.000826562230234656	0.00092021113774302	0.00166947654097619
thomebanking_avg3	0.000817067975168106	0.00166612582825731	0.00139808380278794
Visa_fultimo_cierre_ratioavg3	0.000808365110815679	0.000732925003008298	0.00238496648710885
ccomisiones_otras_ratioavg3	0.000807514243971451	0.000536162797960037	0.00203133352522719
Master_fechaalta	0.00080592623340574	0.00131628803583307	0.00189152514494839
cliente_antiguedad_min3	0.000805214791522723	0.00102178658405864	0.00246720671080225
ctarjeta_master	0.000804649782966702	0.000307606506979934	0.00019737653686418
kmes_avg3	0.000795854979961381	0.00105865613331023	0.00180928492125499
Master_mlimitecompra_avg3	0.000795836215426886	0.000813587683831485	0.00261523911345039
matm_max3	0.00078868458811079	0.000251606131315517	0.000378305028989679
mcaja_ahorro_dolares_avg3	0.000779478965656104	0.00110235214137666	0.00258234302397303
tmobile_app	0.000777601206110498	0.00138675739909462	0.00129117151198651
matm	0.000777448998915472	0.000373489065146623	0.000953986594843538
internet_ratioavg3	0.000776806953069524	0.00111209060613234	0.000773058102718039
Visa_mlimitecompra_min3	0.000770557915784439	0.00098540542473497	0.002557670956865
Master_status_ratioavg3	0.000769185229177694	0.000771959798285305	0.000625025700069904
Master_mconsumospesos	0.000758701100090898	0.000431633044213758	0.00130761955672519
Visa_fechaalta_avg3	0.000757830945752434	0.000712083157349745	0.00125827542250915
mautoservicio_avg3	0.000748777278901764	0.000533902306508282	0.000534561454007155
mttarjeta_visa_debitos_automaticos	0.000741962019873783	0.000620474675380683	0.00207245363707389
mttarjeta_visa_debitos_automaticos_avg3	0.00073552734483576	0.000854351921413209	0.00218758995024466
mpayroll_tend3	0.000735172682845565	0.00268675685724205	0.000986882684320901
cmobile_app_trx_eficiencia3	0.000733644176620042	0.000783190620251592	0.00125005140013981
ctransferencias_recibidas	0.000733031900767134	0.000838218419379459	0.00144742793700399
ccajas_consultas_max3	0.000728676166093349	0.00310819864083764	0.00181750894362433
matm_min3	0.000728533178919266	0.00166164893549013	0.00100333072905958
cplazo_fijo	0.000727574111995891	0.00585877610455657	0.00107734693038365
mttarjeta_visa_debitos_automaticos_ratioavg3	0.000725921080485651	0.000849197042188682	0.00104445084090629
ccajas_transacciones_eficiencia3	0.000716373218442714	0.00106650462473746	0.00216291788313664
Master_fultimo_cierre_ratioavg3	0.000713597284280657	0.000748007585788623	0.00203955754759653
mtarjeta_master_consumo_max3	0.000712177620066979	0.000622268330094894	0.00087174637115013
Visa_msaldototal_avg3	0.000710887101765598	0.000656037171199476	0.000912866482996834
Master_delinquency_eficiencia3	0.000707946417883747	0.00113587862087995	0.000855298326411448
Master_msaldopesos_avg3	0.000705580247899316	0.000681350811982678	0.00159546033965212
Visa_delinquency_eficiencia3	0.000695296635620996	0.0011857196134432	0.00115136313170772
mextraccion_autoservicio_max3	0.000681499471023803	0.000969978885231926	0.0017928368765163
ctransferencias_emitidas_avg3	0.000681202257564013	0.00144996280060645	0.00198198939101114
cliente_edad_avg3	0.000676888989566941	0.00239876071280266	0.00143920391463465
mactivos_margen_ratioavg3	0.000671820637768891	0.00464741731666644	0.00174349274230026
cpagomiscuentas_max3	0.000668005826986321	0.00069479105954303	0.00139808380278794
Visa_msaldopesos_eficiencia3	0.000665443850893949	0.000329054882667993	0.00158723631728278
Master_mconsumototal	0.000663924706276387	0.000356969483764985	0.00109379497512233
ccaja_seguridad_avg3	0.000663122140153301	0.00323720906269021	0.000797730169826062
Master_msaldototal_max3	0.000662636634203136	0.00102165815923966	0.00151322011595872
mrentabilidad_annual_eficiencia3	0.000662398521786671	0.00234341113616873	0.00244253464369423
ctransferencias_emitidas	0.000660701948856892	0.000933671865305843	0.00136518771331058
Visa_mconsumosdolares_ratioavg3	0.000660211534122349	0.00070881601564554	0.00148854804885069
Visa_delinquency_min3	0.000648885935981783	8.82557535296402e-05	0.000123360335540113
ccaja_ahorro_tend3	0.000647399295435556	0.00276213372991662	0.000625025700069904
Master_mpagominimo_tend3	0.000641111195541521	0.00173049778501905	0.00157901229491344
ccajas_consultas_tend3	0.000631881912263189	0.00256543546898087	0.00141453184752663
cpayroll_trx_tend3	0.000625887712294084	0.00113651904576071	0.00100333072905958
mtransferencias_emitidas_tend3	0.00062570302663144	0.00077302207544403	0.00166947654097619
cliente_edad	0.000624223941557955	0.00375981418844691	0.0015707882725441
ctarjeta_debito_transacciones_avg3	0.000623111834168903	0.000535154895655033	0.00201488548048851
cextraccion_autoservicio_eficiencia3	0.000622643783514091	0.000475499778588994	0.0019737653686418
ccallcenter_transacciones_max3	0.000620966688266633	0.00105774812691248	0.00163658045149883
mtarjeta_visa_consumo_tend3	0.000620863878229744	0.000479131804180015	0.00068259385665529
mtransferencias_recibidas	0.000618297428232885	0.0022816838721278	0.00127472346724783
internet_min3	0.000613498181536787	0.000677088735660623	0.000740162013240676
mrentabilidad_eficiencia3	0.000610598565249526	0.0004490600953992	0.000921090505366175
thomebanking_eficiencia3	0.00060988964563921	0.00425317181373183	0.00180928492125499
mautoservicio_tend3	0.000608351061284954	0.000509336767125379	0.00162013240676015
Master_mpagominimo_max3	0.000600880893226537	0.000896674696126193	0.00164480447386817
ctarjeta_visa_debitos_automaticos_max3	0.000597583445320035	0.0011176526707335	0.0017517167646696
mrentabilidad_min3	0.000594387143438827	0.000951252829522954	0.00124182737777047
cliente_edad_min3	0.000589392027085444	0.00245945557008148	0.00142275586989597
mcaja_ahorro_dolares_tend3	0.000586313464890833	0.00312132220853446	0.00101977877379826
Visa_mpagado	0.000580489880192321	0.00065096295993228	0.00115958715407706
Visa_Finiciomora_ratioavg3	0.000578971589543026	0.000457663216786462	0.000320736872404293
mrentabilidad	0.000578806027633484	0.000877750458384578	0.00109379497512233
mpagomiscuentas_eficiencia3	0.000575310602975824	0.000448336230159031	0.00203955754759653
catm_trx	0.000569810168838458	0.000263710796531333	0.000353632961881656
Visa_cconsumos_avg3	0.000569573208129287	0.000776820445159923	0.000740162013240676
ccaja_seguridad_min3	0.000567244362460771	0.00323167695791799	0.00068259385665529
