Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.163530413696704	0.0219597677840144	0.00242028532119659
ctrx_quarter	0.0820817819809947	0.0143043935972038	0.00267425549736107
mcaja_ahorro	0.0546091110999341	0.0184341666305826	0.00384823684148561
mcuenta_corriente	0.023551924818729	0.00612414420636761	0.00562939191802986
Visa_status	0.0191399336616809	0.00633894203059676	0.00120593785635716
foto_mes	0.0188783521767687	0.0222839490802476	0.0154837711375509
cpayroll_trx	0.0155254131845268	0.0224647689620805	0.00136067465243088
cdescubierto_preacordado	0.0151462680366149	0.00201025247520564	0.00145990803252164
mcuentas_saldo	0.0140263139758363	0.0202047070420216	0.0061272407401801
ctarjeta_visa_ratioavg3	0.0118093064330333	0.00529733762083088	0.000248924411075118
cproductos_ratioavg3	0.0102920365840822	0.0158182254101788	0.00448904900783439
Visa_Finiciomora	0.0102474028535279	0.01353886487472	0.00297868332441915
mtarjeta_visa_consumo	0.00928090431818467	0.00863840364314656	0.00212594902431722
ctrx_quarter_normalizado_min3	0.00921433691762802	0.00188274130517512	0.00119752824787489
mpayroll_sobre_edad	0.00883622046417015	0.014059818093817	0.00155577756921949
mpayroll	0.00836845183504953	0.0154829600433267	0.0015625052560053
Visa_msaldototal	0.00775939894700833	0.00589677694257921	0.00243542261646467
mcuentas_saldo_avg3	0.00697027946125666	0.000840661746887625	0.00215285977146048
ctarjeta_visa_transacciones_ratioavg3	0.00641285570068476	0.0149948817380523	0.00348998752014101
ctarjeta_visa_transacciones	0.00593737896921089	0.00705376995042781	0.00187702461324211
cdescubierto_preacordado_tend3	0.00578104504732216	0.00855522261709944	0.00155745949091594
Visa_mpagospesos	0.0054111338237241	0.00242939397926103	0.00223695585628315
mactivos_margen	0.00513623793511312	0.00923556792278864	0.00620797298160987
cproductos	0.0047247219550139	0.0134281778500662	0.00375909499157357
Visa_msaldopesos	0.00454209274634778	0.00842922626615605	0.00232441578449874
mactivos_margen_avg3	0.00432139805466153	0.0054970523660517	0.00509454081855765
Visa_mpagominimo	0.00420537244222687	0.0173618194830038	0.00341598296549706
cdescubierto_preacordado_ratioavg3	0.00406371787041514	0.00304039537016406	0.000772002058672157
ctarjeta_visa	0.00364339384153522	0.0047601089206297	0.000748455154921807
mrentabilidad_annual_max3	0.00351930423204168	0.00433446931111595	0.00491289327534067
mpasivos_margen_max3	0.0034184533036045	0.00174580689203274	0.00328647499487014
ccomisiones_mantenimiento_ratioavg3	0.00341257579639738	0.00824458298065489	0.00280208154629153
mactivos_margen_min3	0.00324425239119996	0.00416801043161614	0.00496839669132364
ccaja_ahorro	0.00323097232465438	0.00845064119979427	0.00353203556255235
mcuentas_saldo_min3	0.00317756834625359	0.000906249708341696	0.00286767649245322
ctrx_quarter_ratioavg3	0.00312968792514981	0.00362232566619967	0.00386169221505724
mcuentas_saldo_ratioavg3	0.00304335661506645	0.00439445319464371	0.00525264145802428
mcaja_ahorro_min3	0.00302351731251408	0.00391341910139522	0.00289963300468583
mcuenta_corriente_tend3	0.00298527045295191	0.00468790103387945	0.00416948388550823
mcaja_ahorro_ratioavg3	0.00291869177352865	0.0020651452833635	0.00414761890345433
ccomisiones_mantenimiento_tend3	0.0029158439991823	0.0044559828089511	0.00155409564752303
mactivos_margen_max3	0.00264060557339244	0.00346035007827182	0.00444195520033369
ctrx_quarter_normalizado_ratioavg3	0.00262156463854803	0.003181279464527	0.00320910659683328
cdescubierto_preacordado_min3	0.00261054972025232	0.00019983196118955	0.000321247044022619
cdescubierto_preacordado_eficiencia3	0.00253717149095028	0.00205876680542435	0.00146327187591454
mactivos_margen_eficiencia3	0.00245069660692316	0.00158647092879716	0.00489607405837614
mcaja_ahorro_max3	0.00243412162090347	0.00244477017126847	0.00299550254138368
ctrx_quarter_min3	0.00241363195832842	0.00100856382973307	0.00144981650234292
mcuentas_saldo_tend3	0.00240581270669047	0.00596072468432126	0.00415434659024015
cliente_edad	0.00239609188633134	0.00529314722302616	0.0059355016667844
Master_fechaalta	0.00227640152256699	0.00195859348316257	0.00339748182683607
mpasivos_margen	0.00218946041048152	0.00171538832506597	0.00267425549736107
Visa_delinquency	0.00216651605412368	0.00233775966493555	0.000430571954292096
cproductos_tend3	0.00215708281958003	0.00590947119814506	0.00124294013367914
mcomisiones_mantenimiento	0.00212536704459877	0.00744800978423907	0.00318555969308293
mcaja_ahorro_dolares_ratioavg3	0.00212449084121779	0.00293545156259148	0.00395419790836218
numero_de_cliente	0.00211149402505972	0.00220065892788742	0.00550997547758167
Master_Finiciomora	0.00206718660356621	0.0104638104818427	0.00212426710262077
mcuenta_corriente_eficiencia3	0.00206482250151255	0.000996479696438352	0.00488598252819742
internet_eficiencia3	0.00203605101154464	0.00273722810557129	0.00369350004541189
mcuenta_corriente_ratioavg3	0.00196486816361742	0.000732444076846852	0.00407866011389974
mrentabilidad_annual_avg3	0.00192665240672787	0.00151074093603397	0.00336552531460345
mcuenta_corriente_max3	0.00190481156513699	0.00129048840385363	0.00328142922978078
cliente_edad_min3	0.00187670965061658	0.00269584809167362	0.00431412915140323
internet_avg3	0.00180275650556899	0.0028739923217117	0.00185684155288466
ctrx_quarter_eficiencia3	0.00177024125584413	0.00115395343116328	0.00389869449237921
Visa_fechaalta	0.00176627889175422	0.00291333742546898	0.00332179535049566
ccomisiones_mantenimiento_eficiencia3	0.00174053437072855	0.00207939995824371	0.00254811137012705
mcomisiones_mantenimiento_eficiencia3	0.00171444760705354	0.00163196848244417	0.0030997816865638
Visa_mfinanciacion_limite	0.00167634751327797	0.00335646304134997	0.00331506766370985
mcomisiones_mantenimiento_ratioavg3	0.00166436232751657	0.00231584203263843	0.00236309998351717
mactivos_margen_tend3	0.00165980627924817	0.00149289590095454	0.00350176097201619
kmes_eficiencia3	0.00165734083921859	0.00275601715304725	0.00292822567352554
mpasivos_margen_avg3	0.00165064663534508	0.000945166725350347	0.00218986204878246
mcaja_ahorro_dolares_eficiencia3	0.00162561337189392	0.00284069538655526	0.00376414075666293
mactivos_margen_ratioavg3	0.00162364823825405	0.00154531518909402	0.00385496452827142
mcuentas_saldo_eficiencia3	0.00159968012443873	0.000803507865588129	0.00393737869139764
ccaja_seguridad	0.00155675872552111	0.00970859756845696	0.00127994241100111
mcaja_ahorro_eficiencia3	0.00154363210483714	0.000564968399972434	0.00361613164737503
mcuenta_corriente_avg3	0.00152413872724842	0.001118428369519	0.00286263072736386
chomebanking_transacciones_eficiencia3	0.0015165866795897	0.000502732712915763	0.00355221862290979
mrentabilidad_annual	0.00150906932467311	0.000903983800896353	0.00310650937334961
mcuenta_corriente_min3	0.00150709768372149	0.00123018108025255	0.00301904944513403
mttarjeta_visa_debitos_automaticos_ratioavg3	0.00149623378876474	0.00121417956589824	0.00273144083504048
mcaja_ahorro_avg3	0.00147658818497409	0.00119245960766309	0.0023799192004817
Master_fultimo_cierre_eficiencia3	0.00146686230957174	0.00251090153543043	0.00305100595736665
mpagomiscuentas	0.00146264253979296	0.0113911915839481	0.00142626959859257
Master_mfinanciacion_limite	0.00144972745469366	0.000774741137622053	0.00304764211397374
Visa_fultimo_cierre_eficiencia3	0.00143621931515509	0.00370164755378511	0.0031939693015652
mcuenta_debitos_automaticos	0.00141873614056986	0.00745201259264744	0.00213940439788885
cliente_edad_max3	0.00140949652955515	0.00269081043580069	0.0032696557779056
mcaja_ahorro_dolares_tend3	0.00139142523106686	0.00245489517556966	0.00260361478611002
internet_max3	0.00138043427071879	0.0031483624581869	0.00124966782046495
mrentabilidad	0.00138001603592235	0.00111687423485134	0.00267425549736107
Visa_Fvencimiento	0.00137097657385666	0.000780353327127242	0.00328647499487014
Visa_Fvencimiento_eficiencia3	0.00136910331771571	0.00068822669111765	0.00340757335701479
mttarjeta_visa_debitos_automaticos_eficiencia3	0.00136140689096792	0.000882651079206273	0.00308632631299217
mrentabilidad_annual_eficiencia3	0.00136117475734333	0.000716220626771199	0.00335375186272828
mpayroll_sobre_edad_ratioavg3	0.00135671632360616	0.00626667341662082	0.00101083493956855
mtransferencias_emitidas_eficiencia3	0.00135530824414411	0.00236411681550958	0.0026658458888788
Visa_status_tend3	0.00133933222827139	0.000723205573117126	0.000181647543216978
Master_Fvencimiento	0.00132280423863533	0.000536383415219716	0.00295681834236525
mpayroll_ratioavg3	0.00131926279836042	0.00436552737742332	0.00131694468832309
Visa_mpagominimo_avg3	0.00129913468661335	0.00142027505445412	0.00239169265235688
mrentabilidad_max3	0.00129597959604534	0.000675753567422974	0.00281890076325607
ctrx_quarter_tend3	0.00129079218153314	0.00119843221434893	0.00251279101450153
mtransferencias_recibidas	0.00127747291446532	0.00408982811124787	0.0021124936507456
mpasivos_margen_eficiencia3	0.00127039976793596	0.000439826907135134	0.00324274503076235
Visa_mpagominimo_max3	0.00126911429858948	0.00351730958519002	0.00228909542887321
cpayroll_trx_ratioavg3	0.00126494312589243	0.00198711905608076	0.000726590172867912
cliente_antiguedad_eficiencia3	0.00126258347151881	0.00102401974906088	0.00306446133093828
thomebanking_eficiencia3	0.00126111725104308	0.000863386225513124	0.00279199001611281
Visa_mpagospesos_tend3	0.00126039420658987	0.00261360983570915	0.00258511364744903
mrentabilidad_annual_min3	0.00125926671490557	0.0012198777673705	0.00268098318414688
mttarjeta_visa_debitos_automaticos_tend3	0.00124499565844525	0.00186957599341574	0.00244551414664339
mrentabilidad_annual_ratioavg3	0.00123485732028168	0.00076819823578662	0.0029551364206688
cliente_antiguedad	0.00122671149676738	0.00410075192337584	0.00293158951691845
mcomisiones_mantenimiento_tend3	0.00121105763132359	0.00223148701997187	0.00192748226413571
Visa_fechaalta_eficiencia3	0.00120589470082071	0.000694576449682917	0.00265239051530717
ctransferencias_recibidas_eficiencia3	0.0012046541242963	0.00035755035867215	0.00284581151039932
chomebanking_transacciones	0.00118813045477932	0.00117787060419377	0.00257670403896676
mtransferencias_recibidas_eficiencia3	0.00118008551432053	0.000367237264636359	0.00281721884155961
Visa_mpagominimo_eficiencia3	0.00117152857689049	0.000501209051476882	0.00278358040763054
mpayroll_tend3	0.0011620924189967	0.00368868700458457	0.00159109792484501
Visa_status_max3	0.00115984874321355	0.000326093801917473	0.000529805334382853
mrentabilidad_eficiencia3	0.0011538615819021	0.000345205266384713	0.00287944994432839
mrentabilidad_min3	0.00115194607867382	0.000955477126729258	0.00262043400307455
Master_Fvencimiento_eficiencia3	0.00114455646195622	0.000520564447928917	0.00291645222165037
cliente_edad_avg3	0.00114353362297284	0.00229906085670659	0.00276171542557665
mcomisiones_eficiencia3	0.00114019780925051	0.000337387531273439	0.00276171542557665
mcuentas_saldo_max3	0.00112574091901475	0.00072014407324564	0.00258511364744903
cmobile_app_trx_eficiencia3	0.00112349561070198	0.000772316798617982	0.00264734475021781
mtarjeta_visa_consumo_ratioavg3	0.00111998613744456	0.00309742992745625	0.00190729920377827
chomebanking_transacciones_max3	0.00110586451208217	0.000741537668315988	0.00260697862950292
internet_ratioavg3	0.00109845125162093	0.00147107948070024	0.00167855785306059
ccaja_ahorro_eficiencia3	0.00108797746842079	0.00192318885288765	0.00129676162796565
Visa_cconsumos_ratioavg3	0.00108667526004685	0.00110226754667851	0.00200653258386903
mcaja_ahorro_tend3	0.00107986645702655	0.000787241592222155	0.00244046838155403
Visa_mpagospesos_eficiencia3	0.00106349738993557	0.000689873926249248	0.00261538823798519
mcaja_ahorro_dolares	0.00106176699548391	0.00195582429244003	0.00229245927226612
chomebanking_transacciones_ratioavg3	0.00106128876514583	0.000321408963187315	0.00255147521351996
Visa_msaldopesos_ratioavg3	0.00105809788817085	0.00161434823310028	0.00200485066217257
cproductos_min3	0.00105730404325824	0.00108516146912762	0.00130853507984082
Visa_mpagominimo_tend3	0.00104948586915405	0.00250412259395722	0.00176433585957972
mrentabilidad_annual_tend3	0.00104677501410642	0.000681075055479537	0.00249092603244763
ccomisiones_otras_eficiencia3	0.00104438217319266	0.000355848096343263	0.00265743628039653
Visa_fechaalta_ratioavg3	0.00103185634525423	0.00095163954606732	0.00246233336360792
Visa_mpagospesos_ratioavg3	0.00103108359777993	0.00132932496276903	0.00217808859690728
mpasivos_margen_ratioavg3	0.00102888423210256	0.000412747826040498	0.00259520517762775
chomebanking_transacciones_tend3	0.00101706768407405	0.00207398149662699	0.00249428987584054
ctarjeta_visa_debitos_automaticos_eficiencia3	0.00101379140351426	0.00058522842016317	0.0021848162836931
Visa_mconsumospesos	0.00100819388729306	0.00122453176748545	0.0019964410536903
mtarjeta_master_consumo	0.00100805438511996	0.00611515986544289	0.00142626959859257
cproductos_avg3	0.00100734149456558	0.000893036019418165	0.00177779123315135
