Feature	Gain	Cover	Frequency
Visa_mfinanciacion_limite	0.00041680106868707	0.00292597432623291	0.00256884504726675
ccaja_seguridad_ratioavg3	0.000406625130117584	0.000961299908127589	0.0010275380189067
chomebanking_transacciones_ratioavg3	0.000405401470986838	0.000746180117025521	0.00174681463214139
mpayroll_max3	0.000404465874717746	0.00226488394799266	0.00226058364159474
chomebanking_transacciones	0.000381175980713115	0.00169713000424075	0.00226058364159474
active_quarter_ratioavg3	0.000379445874916885	0.000608086341758967	0.00297986025482943
Visa_msaldototal_min3	0.000375426551756124	0.000510895074518929	0.00133579942457871
mtransferencias_recibidas_min3	0.000366288554241284	0.00494810305032771	0.00349362926428278
ccajas_consultas_tend3	0.000364845820570917	0.00340440776007901	0.0020550760378134
cplazo_fijo_ratioavg3	0.000361559693797736	0.00390007715836957	0.00246609124537608
mrentabilidad_min3	0.000360640905432904	0.00269079438107049	0.0030826140567201
cdescubierto_preacordado_avg3	0.000356330355707828	6.38764428813951e-05	0.00071927661323469
ccajas_consultas_ratioavg3	0.000353098178309935	0.00451943389811069	0.00267159884915742
mtransferencias_emitidas_max3	0.000345200841317805	0.000964817567924296	0.00236333744348541
ccajas_consultas	0.000338895242418255	0.00717471089015383	0.00421290587751747
Visa_msaldototal_ratioavg3	0.000334427404546685	0.000844115507920453	0.00184956843403206
tmobile_app_ratioavg3	0.000327310440226703	0.00126956713078921	0.00215782983970407
mprestamos_prendarios	0.000325318194837127	0.00716738560526493	0.00431565967940814
ctransferencias_emitidas_max3	0.000324495419768355	0.000798134730681617	0.00226058364159474
Master_status_eficiencia3	0.000321584816383697	0.00131244391826963	0.00113029182079737
mactivos_margen_ratioavg3	0.000320177663009156	0.00354229685396052	0.00400739827373613
tmobile_app	0.000317372757005723	0.000719650273832285	0.00143855322646938
thomebanking_avg3	0.000315837455039386	0.000535250264141414	0.00113029182079737
mcomisiones_mantenimiento_tend3	0.000308293046768626	0.00225098904534855	0.0020550760378134
cproductos_min3	0.000292352530022728	0.00015345952385691	0.00051376900945335
ccuenta_debitos_automaticos_tend3	0.000290341138029217	0.00567814366110274	0.00380189066995479
ctarjeta_visa_min3	0.000290053270186833	7.25834994100805e-05	0.00051376900945335
cmobile_app_trx_max3	0.000289110343847901	5.66667650710904e-05	0.00082203041512536
mpayroll_sobre_edad_min3	0.000288307502607447	0.0003740510961944	0.00123304562268804
Master_fultimo_cierre_min3	0.000287697560440611	0.000216351325226908	0.00071927661323469
mplazo_fijo_dolares	0.00028759419512228	0.00555557603709445	0.00328812166050144
mcuentas_saldo_eficiencia3	0.000285088543125576	0.00218967801140936	0.00195232223592273
mcuenta_corriente_min3	0.000284533096081672	0.000463334391302927	0.00226058364159474
mtarjeta_visa_consumo_max3	0.000282419996433625	7.93223066603422e-05	0.00020550760378134
mrentabilidad_annual_min3	0.000281201737600885	0.0018702653015435	0.00215782983970407
Master_status_max3	0.000274348564411785	0.000590236505450096	0.00082203041512536
Master_fultimo_cierre_avg3	0.000268978302436329	0.000154687612167187	0.00051376900945335
ctransferencias_emitidas_eficiencia3	0.00025992077334385	0.000875317531079751	0.0010275380189067
mrentabilidad	0.000258984063627041	0.00119946909742347	0.00195232223592273
mcomisiones_mantenimiento_max3	0.000249087358447285	0.003979345538032	0.00277435265104809
Visa_cconsumos_tend3	0.00023273213577628	0.00311394523355549	0.00256884504726675
mcaja_ahorro_dolares_eficiencia3	0.000229079278839463	0.00227487629335337	0.00215782983970407
mrentabilidad_annual_avg3	0.000227087230000722	0.000617454305520849	0.0010275380189067
active_quarter_avg3	0.000223637747020723	0.000218017376568151	0.00143855322646938
Visa_fechaalta_tend3	0.00021950076699858	0.000588336138718565	0.00113029182079737
chomebanking_transacciones_eficiencia3	0.000216249915229278	8.16206649739077e-05	0.00082203041512536
Visa_mpagospesos_tend3	0.000214303379395571	0.00520861180001741	0.00318536785861077
ctrx_quarter_eficiencia3	0.00021278649705034	0.00294450746756964	0.00236333744348541
mrentabilidad_annual	0.000210171089025298	0.000397064485626026	0.00071927661323469
active_quarter	0.000209862460820046	0.000610673287042189	0.0020550760378134
ccaja_ahorro_avg3	0.000209594201603689	0.00012471229899234	0.00041101520756268
Visa_mconsumototal	0.000208630250962196	9.46022544680776e-05	0.00010275380189067
ccajas_transacciones_ratioavg3	0.000200333118340249	0.00394318912269393	0.00246609124537608
thomebanking_max3	0.000199471140314028	0.000620632380292365	0.00133579942457871
minversion1_pesos	0.00019697868581248	0.0061059954661054	0.00349362926428278
cproductos_max3	0.000195566214333918	6.71239508163574e-05	0.00020550760378134
chomebanking_transacciones_tend3	0.000188081986355176	0.00413797240540769	0.00277435265104809
mcaja_ahorro_dolares	0.000185094226812618	0.00373226512769458	0.00267159884915742
mcuenta_corriente_avg3	0.000179912851721139	0.000509620295421322	0.00133579942457871
Visa_status_max3	0.000179515711824941	0.00010896165291529	0.00051376900945335
cplazo_fijo	0.000179148814210204	0.00362926283877538	0.00215782983970407
tcallcenter_eficiencia3	0.000177371852226481	0.00221899190047883	0.00195232223592273
Visa_fechaalta_ratioavg3	0.000174470488773153	0.000561435009006159	0.00195232223592273
cmobile_app_trx_min3	0.000170526316951776	0.00142236574741292	0.00143855322646938
mprestamos_hipotecarios_max3	0.00016861610932811	0.00519561746100935	0.00297986025482943
ccaja_seguridad_min3	0.000164121772830334	0.000305132220572141	0.00041101520756268
active_quarter_tend3	0.000158786811895361	0.00052309187974636	0.00133579942457871
tcuentas_max3	0.000157487461293327	0.00160453510904639	0.00133579942457871
active_quarter_eficiencia3	0.000155297779824235	0.000759382410942455	0.00123304562268804
Visa_delinquency_max3	0.000152622036819116	0.000213561593756649	0.00082203041512536
mpayroll_avg3	0.000151451896183386	0.000528891013365274	0.00071927661323469
tcallcenter_tend3	0.000146741236857679	0.000291471633318319	0.00041101520756268
Visa_fultimo_cierre_avg3	0.000146397030909209	3.56245538602664e-05	0.00030826140567201
ctransferencias_emitidas_avg3	0.000141543502099948	0.000203987053411712	0.00071927661323469
mrentabilidad_annual_tend3	0.000140592804089949	0.00244403925562782	0.00174681463214139
Visa_delinquency_eficiencia3	0.000139373345020812	0.000105385586561739	0.00082203041512536
ccheques_emitidos_rechazados_max3	0.0001374045269592	0.00072832562886699	0.00092478421701603
cdescubierto_preacordado_max3	0.000135429779188631	3.48685421451296e-05	0.00082203041512536
Master_Finiciomora_tend3	0.000134981035764124	0.000268690147206787	0.00051376900945335
mactivos_margen_tend3	0.0001298076702468	0.00034738445416301	0.00133579942457871
mrentabilidad_annual_ratioavg3	0.000127842342621704	0.0034892020202655	0.0020550760378134
Master_mconsumototal	0.000124685694859737	0.000141491520716466	0.00020550760378134
ccomisiones_mantenimiento	0.000122189950556681	9.99179403037926e-05	0.00041101520756268
active_quarter_min3	0.000119376990563709	0.000155486351982905	0.00071927661323469
Master_msaldopesos_ratioavg3	0.000115608051724798	0.00257445644521077	0.00154130702836005
kmes	0.000114560044204271	0.000159526397267373	0.00082203041512536
Master_status_tend3	0.000112549623222937	0.00013611157043915	0.00020550760378134
Master_Finiciomora_avg3	0.000109791112405949	0.000277942676180806	0.00041101520756268
Visa_Finiciomora_eficiencia3	0.000105870103972842	0.00238430106374594	0.00174681463214139
mtransferencias_recibidas_eficiencia3	0.000104066039926324	5.90099189739758e-05	0.00051376900945335
minversion2	0.000102626185598059	0.00359176203888553	0.0020550760378134
Visa_Finiciomora_min3	0.000100215658079223	6.69595854616991e-05	0.00030826140567201
ccallcenter_transacciones_max3	9.98547749200363e-05	0.00209029658443304	0.00143855322646938
ctarjeta_debito_transacciones_tend3	9.98157281822121e-05	0.0025765421967658	0.00164406083025072
Visa_msaldopesos_avg3	9.78191693952213e-05	0.000123043835580903	0.00051376900945335
mtransferencias_emitidas_avg3	9.63116071332197e-05	5.89525461615007e-05	0.00051376900945335
mtarjeta_master_consumo_ratioavg3	9.21970032749652e-05	0.000433330822448664	0.00030826140567201
Visa_mlimitecompra_eficiencia3	9.04100708034319e-05	0.00048028090732409	0.00082203041512536
ctarjeta_visa_debitos_automaticos_ratioavg3	8.53019576107121e-05	0.000157429102233563	0.00061652281134402
cliente_antiguedad_max3	8.42026079489597e-05	8.24264687094809e-05	0.00071927661323469
ctarjeta_master_eficiencia3	8.35397471500455e-05	0.000253568534578224	0.0010275380189067
Master_Finiciomora_max3	8.35361398040717e-05	0.000396466636799334	0.00030826140567201
cliente_edad_min3	8.32162913540112e-05	0.000861506017148067	0.00092478421701603
Master_status_avg3	8.2147507644445e-05	3.75657534943701e-05	0.00010275380189067
mcaja_ahorro_tend3	8.13921352174633e-05	0.00107290243332401	0.0010275380189067
Visa_fechaalta_min3	8.13747024347051e-05	0.000759324865839252	0.00092478421701603
ctrx_quarter_max3	8.00196799573376e-05	1.71658421181019e-05	0.00030826140567201
cmobile_app_trx_avg3	7.6842790011976e-05	0.000143698048071926	0.00061652281134402
mcheques_emitidos_rechazados_min3	7.67763486824511e-05	0.0010649057314675	0.00071927661323469
numero_de_cliente	7.6218165242507e-05	5.54869181646963e-05	0.00061652281134402
cliente_antiguedad_ratioavg3	7.60153896170613e-05	0.000182400920372108	0.00092478421701603
mttarjeta_visa_debitos_automaticos_eficiencia3	7.51126867683549e-05	0.000704745575230467	0.00082203041512536
mcomisiones	7.48505201173609e-05	0.000271195598975593	0.00071927661323469
ctarjeta_visa_debitos_automaticos_avg3	7.31706271884689e-05	0.000869173816004531	0.00092478421701603
Master_mpagospesos_ratioavg3	7.20587534096161e-05	0.00232665878857204	0.00133579942457871
mcheques_emitidos_rechazados	7.09505737654176e-05	0.0018923881202013	0.00113029182079737
thomebanking_eficiencia3	6.99787907007811e-05	0.000753053655625198	0.00082203041512536
Visa_mfinanciacion_limite_min3	6.94460143917571e-05	0.000253083363887744	0.00051376900945335
cproductos_eficiencia3	6.90574354330963e-05	0.000183597996351317	0.00082203041512536
Visa_fechaalta_eficiencia3	6.88849587570141e-05	3.70928154455892e-05	0.0010275380189067
cliente_edad_avg3	6.77114257049253e-05	0.000938478450567125	0.00061652281134402
mpayroll_sobre_edad_avg3	6.71453843157554e-05	2.21934578563445e-05	0.00051376900945335
cmobile_app_trx_tend3	6.44078462386413e-05	9.50683008877324e-06	0.00041101520756268
Visa_mlimitecompra_min3	6.23251496863744e-05	4.97129389920933e-05	0.00041101520756268
cmobile_app_trx_eficiencia3	6.13623022821653e-05	0.00027185547246442	0.00041101520756268
ctrx_quarter_normalizado_eficiencia3	6.05617808520856e-05	0.000850147234022373	0.00071927661323469
mcheques_depositados_avg3	5.96170773872922e-05	0.00122478997657725	0.00071927661323469
mrentabilidad_tend3	5.88409782918712e-05	8.98596075942005e-05	0.00041101520756268
cmobile_app_trx_ratioavg3	5.87038674925218e-05	0.000193819488380471	0.00041101520756268
Visa_delinquency_ratioavg3	5.84946924782023e-05	9.61440841943218e-05	0.00020550760378134
Master_mlimitecompra_eficiencia3	5.63544223574585e-05	0.000136199783291964	0.00071927661323469
ctarjeta_debito_ratioavg3	5.59141974971907e-05	0.000938194860028585	0.0010275380189067
tmobile_app_tend3	5.56092603634626e-05	5.38215559863661e-05	0.00030826140567201
ctarjeta_visa_avg3	5.51676137004016e-05	0.000118336680597026	0.00020550760378134
Visa_fechaalta_max3	5.46579170540987e-05	0.000409699598465879	0.00061652281134402
ccheques_depositados_eficiencia3	5.429145236172e-05	0.00136598998138168	0.00082203041512536
Master_cconsumos_ratioavg3	5.37787946898512e-05	0.000685415244694575	0.00041101520756268
ctarjeta_visa_debitos_automaticos_max3	5.29115148963023e-05	0.000666160377497614	0.00071927661323469
ccajas_depositos_eficiencia3	5.26156931266223e-05	0.00134967387713483	0.00092478421701603
Visa_status_ratioavg3	5.2466859729162e-05	0.000257387875439927	0.00061652281134402
ccallcenter_transacciones_avg3	5.20869948645329e-05	0.00112313603489659	0.00071927661323469
Master_Finiciomora_ratioavg3	5.09117510543973e-05	0.000109666494284165	0.00010275380189067
Visa_Fvencimiento_avg3	5.06298486574851e-05	0.000994040487489296	0.00071927661323469
mcomisiones_otras	5.03941300910541e-05	0.000191497181655692	0.00030826140567201
ccheques_emitidos_rechazados_min3	4.9742244997078e-05	0.00120233808262868	0.00071927661323469
ccheques_emitidos_ratioavg3	4.97174438553556e-05	0.00102416173091089	0.00061652281134402
mtarjeta_master_consumo_max3	4.96116234384128e-05	0.000895486572880294	0.00051376900945335
ccallcenter_transacciones_eficiencia3	4.95874885274427e-05	7.61402692020781e-05	0.00020550760378134
Master_fultimo_cierre_max3	4.86745711615773e-05	0.00101288099548505	0.00071927661323469
mcuenta_debitos_automaticos_ratioavg3	4.8174785272052e-05	0.00021742125064874	0.00020550760378134
Master_mconsumospesos	4.75258326144295e-05	8.94554135459528e-05	0.00010275380189067
tmobile_app_max3	4.68402633020334e-05	6.48917521424027e-05	0.00030826140567201
Visa_Fvencimiento_eficiencia3	4.3379786238317e-05	0.000359200496881222	0.00041101520756268
cliente_edad_max3	4.32686410805721e-05	0.000676756601860501	0.00051376900945335
mtransferencias_emitidas_ratioavg3	4.26969247327487e-05	0.000108277486433793	0.00030826140567201
cpayroll_trx_avg3	4.26263287780418e-05	0.00012947803282379	0.00030826140567201
Master_mpagominimo_avg3	4.24806126257721e-05	7.35524624652149e-05	0.00030826140567201
ccallcenter_transacciones	4.22938357277718e-05	0.000752197542997004	0.00051376900945335
Master_cconsumos_tend3	4.15475005550258e-05	0.00103391441986874	0.00061652281134402
chomebanking_transacciones_max3	4.14796256807097e-05	6.52644169873984e-05	0.00020550760378134
mtarjeta_visa_consumo_tend3	4.13328731694919e-05	0.000284060030774618	0.00020550760378134
Visa_Fvencimiento_tend3	4.04739705256862e-05	0.000127858844560604	0.00020550760378134
mcaja_ahorro_dolares_avg3	3.98982164621385e-05	0.000503153535230815	0.00051376900945335
ccomisiones_otras_avg3	3.94845657852811e-05	0.000104693150125291	0.00051376900945335
mcomisiones_mantenimiento_avg3	3.94628834203142e-05	7.22518397583853e-05	0.00020550760378134
Visa_mlimitecompra_avg3	3.93975509438115e-05	0.000760710944747245	0.00061652281134402
ctarjeta_visa_debitos_automaticos_tend3	3.92002496420111e-05	0.000179699918626848	0.00020550760378134
mcaja_ahorro_dolares_max3	3.84900951385502e-05	0.000349507765096772	0.00041101520756268
kmes_ratioavg3	3.81068797203368e-05	4.68079450246998e-06	0.00030826140567201
Visa_msaldopesos_tend3	3.80408743763004e-05	5.13040438665894e-05	0.00030826140567201
ctarjeta_visa_tend3	3.78549658756255e-05	4.52537103660286e-05	0.00030826140567201
mpasivos_margen_min3	3.7746884358298e-05	0.000705748134977592	0.00051376900945335
ccajas_extracciones_avg3	3.76960680543711e-05	2.77560363055033e-07	0.00020550760378134
ctransferencias_recibidas_avg3	3.74912314530272e-05	6.00605478342549e-06	0.00020550760378134
cforex_avg3	3.67004436287128e-05	0.000197464987897467	0.00051376900945335
Master_msaldototal_max3	3.65217242939032e-05	0.000775321887657561	0.00051376900945335
ctarjeta_master_transacciones_min3	3.59938806450547e-05	2.89189987205384e-06	0.00030826140567201
cproductos_avg3	3.57329520090602e-05	0.000108062812186514	0.00030826140567201
Master_mfinanciacion_limite	3.56553588446282e-05	0.000389768490160916	0.00041101520756268
mrentabilidad_eficiencia3	3.55990830221839e-05	9.16348912570926e-05	0.00020550760378134
tmobile_app_avg3	3.52081377956786e-05	2.19462206614445e-05	0.00020550760378134
ccajas_consultas_max3	3.51260535722978e-05	0.000965339436539872	0.00061652281134402
ctarjeta_debito_min3	3.47860772956924e-05	7.79550074417172e-05	0.00051376900945335
mcuenta_debitos_automaticos_min3	3.42807772618332e-05	0.000991067610975011	0.00061652281134402
ctransferencias_recibidas_min3	3.41861929158696e-05	6.0119126681827e-06	0.00020550760378134
active_quarter_max3	3.3863143495068e-05	7.35388514976908e-05	0.00030826140567201
cpagomiscuentas_tend3	3.38158380485234e-05	0.000247790075846689	0.00051376900945335
Visa_mconsumospesos_max3	3.36673538478712e-05	0.000100515789130485	0.00030826140567201
Visa_mlimitecompra_tend3	3.25637392882606e-05	5.45834255862602e-06	0.00030826140567201
ctarjeta_visa_debitos_automaticos_eficiencia3	3.24142861175181e-05	5.88958625119383e-05	0.00041101520756268
ctarjeta_visa_transacciones_min3	3.23711271278089e-05	1.10943168579781e-05	0.00030826140567201
ccheques_depositados_avg3	3.12576824738413e-05	0.000709265794774298	0.00041101520756268
