Feature	Gain	Cover	Frequency
mttarjeta_visa_debitos_automaticos_eficiencia3	0.000141553615429206	0.000219958536373543	0.000907441016333938
thomebanking_max3	0.000136610695464745	8.06935319094961e-05	0.000907441016333938
mcomisiones_mantenimiento	0.000135858093423067	0.000813191516809847	0.00181488203266788
Master_msaldopesos	0.000132622685017281	7.3025032116801e-05	0.000907441016333938
mcheques_emitidos_rechazados	0.000130137435960479	0.000280423094691964	0.00181488203266788
active_quarter_ratioavg3	0.000127762004025056	3.74830981246389e-05	0.000907441016333938
Master_Finiciomora_max3	0.000121529391866405	2.00486797088016e-05	0.000907441016333938
tcallcenter	0.000117926524194567	0.000253493198476394	0.000907441016333938
mpasivos_margen_avg3	0.000117669035647203	6.45392000577998e-05	0.000907441016333938
ccomisiones_otras_min3	0.00011660651882818	4.67862624499461e-05	0.000907441016333938
mtarjeta_visa_consumo_eficiencia3	0.000114405489205308	4.89618086293784e-05	0.000907441016333938
mtransferencias_recibidas_max3	0.000112938545716218	0.000104444246000978	0.000907441016333938
Master_msaldototal	0.000111115127646065	0.000256702429580861	0.000907441016333938
cproductos_avg3	0.000110014924984	0.000302977859364365	0.000907441016333938
cproductos_eficiencia3	0.0001086798571718	4.56263718073206e-05	0.000907441016333938
cmobile_app_trx_avg3	0.000102835618287022	5.50317026659161e-05	0.000907441016333938
Visa_fultimo_cierre_eficiencia3	0.000102282222045968	0.000244628749264619	0.000907441016333938
mcomisiones_eficiencia3	0.000100416470575479	4.18281806874278e-05	0.000907441016333938
Visa_mpagominimo_tend3	9.62801941317995e-05	0.000109252082861602	0.000907441016333938
chomebanking_transacciones_avg3	9.47686380564936e-05	9.60966392517198e-06	0.000907441016333938
Visa_msaldototal_tend3	9.43802449636136e-05	8.39748805668719e-05	0.000907441016333938
mttarjeta_visa_debitos_automaticos_tend3	9.42461991053857e-05	2.80477182856646e-05	0.000907441016333938
thomebanking_ratioavg3	9.37984976321187e-05	0.000176237269922244	0.000907441016333938
Visa_mpagominimo_ratioavg3	9.02665522791493e-05	8.24303629753964e-05	0.000907441016333938
tcallcenter_avg3	8.96434724072043e-05	0.00011401184135362	0.000907441016333938
mcuenta_debitos_automaticos	8.91996356404287e-05	0.000190600682543358	0.000907441016333938
cdescubierto_preacordado_max3	8.43011003435955e-05	2.93037656655026e-05	0.000907441016333938
mcaja_ahorro_dolares_eficiencia3	8.35877448918133e-05	0.000132017190396656	0.000907441016333938
mcaja_ahorro_dolares_tend3	8.32116296741714e-05	0.00012808077396702	0.000907441016333938
Master_mpagominimo	8.30596476140219e-05	9.84705087016529e-05	0.000907441016333938
mprestamos_prendarios_eficiencia3	8.28606598224829e-05	0.000154301514245648	0.000907441016333938
